year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,pres,pres_source,cldc,cldc_source,coco,coco_source
2020,2,13,9,25.2,isd_lite,50,isd_lite,,,250,isd_lite,9.4,isd_lite,1014.6,isd_lite,3,isd_lite,,
2020,2,13,12,22.2,isd_lite,54,isd_lite,,,290,isd_lite,9.4,isd_lite,1013.8,isd_lite,3,isd_lite,,
2020,2,14,3,14.4,isd_lite,74,isd_lite,,,290,isd_lite,9.4,isd_lite,1014.4,isd_lite,,,,
2020,2,14,6,20.0,isd_lite,54,isd_lite,,,290,isd_lite,9.4,isd_lite,1014.5,isd_lite,,,,
2020,2,14,9,23.4,isd_lite,36,isd_lite,,,290,isd_lite,14.8,isd_lite,1012.1,isd_lite,,,,
2020,2,14,12,21.0,isd_lite,45,isd_lite,,,270,isd_lite,11.2,isd_lite,1011.7,isd_lite,,,,
2020,2,15,3,12.8,isd_lite,62,isd_lite,,,0,isd_lite,0.0,isd_lite,1013.5,isd_lite,,,,
2020,2,15,6,19.2,isd_lite,45,isd_lite,,,270,isd_lite,9.4,isd_lite,1014.3,isd_lite,,,,
2020,2,15,9,24.0,isd_lite,37,isd_lite,,,290,isd_lite,11.2,isd_lite,1012.6,isd_lite,,,,
2020,2,15,12,21.8,isd_lite,39,isd_lite,,,290,isd_lite,5.4,isd_lite,1012.7,isd_lite,,,,
2020,2,16,3,11.6,isd_lite,81,isd_lite,,,0,isd_lite,0.0,isd_lite,1017.5,isd_lite,,,,
2020,2,16,6,23.0,isd_lite,29,isd_lite,,,320,isd_lite,7.6,isd_lite,1017.6,isd_lite,2,isd_lite,,
2020,2,16,9,25.8,isd_lite,14,isd_lite,,,320,isd_lite,9.4,isd_lite,1015.6,isd_lite,,,,
2020,2,16,12,24.4,isd_lite,31,isd_lite,,,0,isd_lite,0.0,isd_lite,1015.4,isd_lite,,,,
2020,2,17,3,13.8,isd_lite,87,isd_lite,,,320,isd_lite,3.6,isd_lite,1019.6,isd_lite,,,,
2020,2,17,6,22.2,isd_lite,36,isd_lite,,,270,isd_lite,3.6,isd_lite,1019.3,isd_lite,,,,
2020,2,17,9,25.0,isd_lite,21,isd_lite,,,290,isd_lite,11.2,isd_lite,1016.6,isd_lite,,,,
2020,2,17,12,22.6,isd_lite,36,isd_lite,,,270,isd_lite,5.4,isd_lite,1015.7,isd_lite,,,,
2020,2,18,3,12.0,isd_lite,76,isd_lite,,,0,isd_lite,0.0,isd_lite,1016.2,isd_lite,3,isd_lite,,
2020,2,18,6,22.4,isd_lite,26,isd_lite,,,270,isd_lite,5.4,isd_lite,1015.5,isd_lite,2,isd_lite,,
2020,2,18,9,26.0,isd_lite,17,isd_lite,,,290,isd_lite,11.2,isd_lite,1013.1,isd_lite,,,,
2020,2,18,12,24.0,isd_lite,26,isd_lite,,,270,isd_lite,7.6,isd_lite,1011.3,isd_lite,3,isd_lite,,
2020,2,19,3,11.4,isd_lite,90,isd_lite,,,0,isd_lite,0.0,isd_lite,1013.8,isd_lite,8,isd_lite,,
2020,2,19,6,17.8,isd_lite,71,isd_lite,,,140,isd_lite,16.6,isd_lite,1014.4,isd_lite,6,isd_lite,,
2020,2,19,9,21.4,isd_lite,50,isd_lite,,,110,isd_lite,11.2,isd_lite,1011.0,isd_lite,7,isd_lite,,
2020,2,19,12,21.8,isd_lite,50,isd_lite,,,110,isd_lite,16.6,isd_lite,1010.4,isd_lite,6,isd_lite,,
2020,2,20,3,17.4,isd_lite,69,isd_lite,,,90,isd_lite,11.2,isd_lite,1014.2,isd_lite,4,isd_lite,,
2020,2,20,6,22.6,isd_lite,48,isd_lite,,,140,isd_lite,14.8,isd_lite,1013.6,isd_lite,2,isd_lite,,
2020,2,20,9,22.6,isd_lite,52,isd_lite,,,140,isd_lite,7.6,isd_lite,1011.1,isd_lite,7,isd_lite,,
2020,2,20,12,20.6,isd_lite,55,isd_lite,,,90,isd_lite,7.6,isd_lite,1010.6,isd_lite,7,isd_lite,,
2020,2,21,3,15.0,isd_lite,76,isd_lite,,,90,isd_lite,7.6,isd_lite,1018.3,isd_lite,7,isd_lite,,
2020,2,21,6,18.8,isd_lite,65,isd_lite,,,160,isd_lite,9.4,isd_lite,1020.2,isd_lite,8,isd_lite,,
2020,2,21,9,21.4,isd_lite,56,isd_lite,,,160,isd_lite,9.4,isd_lite,1018.5,isd_lite,7,isd_lite,,
2020,2,21,12,20.6,isd_lite,60,isd_lite,,,180,isd_lite,1.8,isd_lite,1018.6,isd_lite,1,isd_lite,,
2020,2,22,3,15.0,isd_lite,81,isd_lite,,,340,isd_lite,5.4,isd_lite,1023.4,isd_lite,,,,
2020,2,22,6,21.8,isd_lite,53,isd_lite,,,340,isd_lite,7.6,isd_lite,1023.4,isd_lite,,,,
